_id,description
8qs57,Linux
8qs57,C++
7avjr,Node.js
7avjr,JavaScript
7avjr,AWS
7avjr,PostgreSQL
7avjr,MySQL
7avjr,Git
7avjr,Shell
7avjr,Github
8vqx4,Git
8vqx4,Python
8vqx4,Node.js
81unx,Git
81unx,ASP.NET
81unx,C#
7menh,AWS
7menh,Node.js
7menh,DNS
7menh,HTTP
8aama,Linux
8aama,Github
8aama,Perl
8aama,MySQL
8aama,AWS
8aama,HTML
8aama,JavaScript
8aama,XML
8aama,CSS
8aama,ReactJS
8t9j8,Go
7dspd,Linux
7dspd,Java
7dspd,PostgreSQL
8w0dc,Java
8w0dc,Spring
8t7ol,C
8t7ol,C#
8t7ol,C++
8t7ol,Java
8t7ol,MySQL
7vm6m,C++
7vm6m,Go
8uijg,AWS
7dspg,Linux
7dspg,Git
7dspg,Java
8ikjk,Github
8ikjk,Java
8ikjk,Spring
8ikjk,MS SQL
8ikjk,MySQL
8jn9a,Java
8jn9a,Spring
8jn9a,MySQL
8jn9a,PostgreSQL
6txcg,Linux
6txcg,Jenkins
6txcg,Java
6txcg,MySQL
6txcg,Junit
8k4vx,Linux
8k4vx,Firebase
8k4vx,HTTP
8k4vx,Node.js
8k4vx,JavaScript
8k4vx,AWS
8k4vx,PostgreSQL
8k4vx,MySQL
8k4vx,LLM
8k4vx,Python
8k4vx,Git
8k4vx,Mac OS
8nh9r,PHP
8nh9r,Node.js
8nh9r,Go
8nh9r,MySQL
8nh9r,PostgreSQL
8mu2y,Linux
8mu2y,Python
8mu2y,MySQL
8uawx,Java
8uawx,MySQL
8uawx,MS SQL
8dbou,ASP.NET
8dbou,C#
80c2q,Linux
80c2q,Git
80c2q,Node.js
8ns52,Git
8ns52,Jenkins
8ns52,Python
8ns52,MySQL
8ns52,Linux
8ns52,Sass
8ns52,Facebook
87fz6,Python
87fz6,MS SQL
7umaj,PHP
7umaj,VueJS
7umaj,Node.js
7umaj,XML
7umaj,JavaScript
7umaj,J2EE
7umaj,PostgreSQL
7umaj,ODBC
7umaj,MySQL
7umaj,MS SQL
7umaj,ETL
7umaj,JSP
7umaj,Java
7umaj,Git
7umaj,Github
7umaj,UML
7umaj,Systems Analysis
6pw99,Python
8vgs5,Python
8vgs5,PostgreSQL
8vgs5,LLM
8vgs5,MySQL
8vgs5,Git
8tihn,C++
8tihn,Git
8tihn,JavaScript
8tihn,Python
8tihn,Node.js
8s9ms,Git
8s9ms,PHP
8s9ms,Python
8s9ms,Go
8s9ms,Node.js
8s9ms,Linux
8s9ms,UNIX
8s9ms,OOP
8s9ms,Github
8s9ms,UML
8s9ms,Jenkins
8w2gc,Python
8w2gc,tensorflow
8w2gc,Java
8w2gc,PyTorch
8w2gc,Git
8w2gc,Linux
8w2gc,Github
8w2gc,Shell
8tt8t,C++
8tt8t,Python
75p15,Go
7kp3p,C
7kp3p,C++
7kp3p,Python
7kp3p,Go
6l2th,Java
6l2th,Spring
6l2th,MySQL
6l2th,AWS
6wrpq,ASP.NET
6wrpq,C#
6wrpq,HTML
6wrpq,jQuery
6kwfe,Java
6kwfe,Spring
6kwfe,ANSI SQL
6kwfe,JavaScript
7ccog,Github
7ccog,Java
7ccog,Spring
7ccog,ANSI SQL
7ccog,JavaScript
8asu8,JavaScript
8asu8,Node.js
8asu8,ReactJS
8lupp,Java
8lupp,Python
8lupp,Go
81x0u,Git
81x0u,AWS
81x0u,HTML
81x0u,JavaScript
81x0u,CSS
81x0u,ReactJS
7zk5o,PHP
7zk5o,MySQL
7zk5o,PL/SQL
7zk5o,AWS
7zk5o,HTML
7zk5o,JavaScript
7zk5o,jQuery
7zk5o,CSS
7sjd3,C++
7sjd3,JavaScript
7sjd3,MS SQL
7sjd3,Go
7sjd3,Rails
7sjd3,Ruby
7sjd3,Python
7sjd3,PHP
7sjd3,Java
7sjd3,Git
7sjd3,Jenkins
7sjd3,Github
7sjd3,PostgreSQL
7sjd3,AWS
7sjd3,ReactJS
7fcwq,Android
7fcwq,C
7fcwq,C++
7fcwq,Java
8urnq,Linux
8urnq,Go
8u8ol,VueJS
8u8ol,JavaScript
7fcwk,Android
7fcwk,C
7fcwk,C++
7fcwk,Java
8dmz2,Linux
8dmz2,Python
8dmz2,AWS
8sses,Kotlin
8sses,Android
8tihp,C++
8tihp,Git
8tihp,Python
7ce7b,Java
7ce7b,Spring
7ce7b,ANSI SQL
7ce7b,JavaScript
8rjnp,JavaScript
8rjnp,ReactJS
8cw2e,Linux
8cw2e,C++
8cw2e,Socket
8qcdg,Linux
8qcdg,Java
8qcdg,Spring
8qcdg,J2EE
8qcdg,JavaScript
8qcdg,ReactJS
5v1d7,Android
5v1d7,C
5v1d7,C++
5v1d7,Java
8w5k0,Python
8w5k0,Java
8w5k0,Git
8tz7r,Python
8tz7r,AWS
8tz7r,LLM
885yd,iOS
885yd,SWIFT
8sbzf,Linux
8sbzf,UNIX
8jf53,OOP
8jf53,Git
8jf53,C#
8jf53,C++
8jf53,Visual Studio
8matm,Android
8matm,iOS
8matm,SWIFT
8matm,Kotlin
8matm,Flutter
8matm,JavaScript
8matm,ReactJS
8matm,CSS
8bz7f,Java
8vka0,Go
8vka0,Cloud
8vwya,Java
8vwya,Node.js
