_id,job_name
8vtvc,【Hsinchu / Taipei】System & Application Engineer
8v91n,Senior Thermal Engineer (Shanghai)
8ufye,ASIC Engineer
8u91z,Field Service Engineer
8j8ao,Mechanical Engineer
8tnui,BMC Firmware Engineer
5v1d7,Software Engineer – Motion Sensor
8w5k0,"Software Engineer Intern, Machine Learning Platform (Ad Cloud)"
7o1pp,NLP Engineer 自然語言處理工程師
7pdcl,Digital Design Engineer
8w41z,Senior/principle Optical Packaging Engineer_ Silicon Photonic(Taipei)
8cd2x,前端工程師 Front End Engineer
79a7r,【Platform Team】網站可靠性工程師 Site Reliability Engineer
8tz7r,"【Product Development】LLM & Backend Engineer — Realtime Copilot (Prompt Systems, Tooling, Infra)"
885yd,【軟體工程師 - iOS】Software Engineer - iOS
8d8x0,【Software】Full Stack Engineer
8vxzb,Senior Firmware Engineer
8sbzf,AI Backend軟體工程師_14535
8stbm,全端產品開發實習生 Full Stack Engineer Intern (React & Node.js)
8sgq7,Embedded Engineer
87w0b,Sr Electronic Engineer (Hyperscale)
8dbov,"［UPD］數據應用全端工程師 / Data Full-Stack Engineer (Node.js, React.js)"
8ue1c,L1 Security Engineer
8bf6x,AI Waifu Unity Engineer
8udry,Site Reliability Engineer
8vidd,【OwlPay】Senior Frontend Engineer/資深前端工程師
6lblw,Android Engineer
8ku1j,Thermal Simulation Application Engineer
8eczt,Mechanical Engineer II
7orab,Quality Assurance Engineer
8sk8g,Sr. Application Engineer
8euyp,QA Engineer
8ssso,資深前端工程師 (Sr. Frontend Engineer)
78nqc,前端工程師 (Front-End Engineer)
8vft6,Security Engineer
8w1db,Testing Engineer(NXP)
8i1y2,Senior Frontend Engineer 前端工程師(React)
8rfg3,"Project Engineer, LS"
8w04a,ICT Engineer
87hfw,Project Execution Engineer
8uot7,Digital Twins Engineer
8ofgu,Senior Customer Engineer (WOS)
8i1us,Systems Acoustic Engineer (SAE)
8jf53,(Sr.)Software Engineer
8vv61,Silicon Photonic Electronics Engineer _ CTO Office (Taipei)
83afk,Devops Engineer
8s27e,FPGA Engineer
8s2xs,AI/Tech/Robotics Hardware Engineer
8sowh,"Cloud Engineer / Site Reliability Engineer, Virtual Insurance"
7rxoo,R0123 - Compliance Engineer(Safety/Environment)
773uf,XN-QA Engineer
8om4j,Grid Connection Engineer/Manager 併網工程師/經理
8matm,App軟體工程師(Frontend/App Software Engineer)
7iin5,Patent Engineer
8taqv,技術服務工程師 Technical Service Engineer
8q1nb,[Music] Senior iOS Engineer
80ccu,IC設計自動化應用工程師 (EDA Application Engineer)
7eem4,Firmware Engineer
8bz7f,【擴編】資深 Java 後端工程師 Senior Java Backend Developer
8m54c,[Cedars] Quality Assurance Engineer - AI
8tr1i,Process Engineer
8uqdp,Manufacturing Process Engineer
8rr22,【北區】現場服務工程師（Field Service Engineer）
8txwn,Firmware Engineer
4atiw,iOS app Engineer
8vka0,【2026 RDSS研發替代役】Cloud Software Engineer - GeForce Now (RDSS Intern)
8w2wt,Quality Assurance Engineer
8uv2b,Product Engineer，P&F
7amz2,AE - Application Engineer Consultant(Aprisa)
3ezxq,帷幕牆結構工程師 Project Engineer
8mgox,Sr. FE Engineer 資深前端工程師(React)
8mx2j,(Sr.) QA Engineer
7z9an,solution validation engineer
8lm5x,【技術】軟體測試工程師 Manual SQA Engineer
8vwya,"〔RND〕Software Engineer 美商,自由開放的組織文化"
8up1m,Senior QA Engineer
7l0t6,Associate RAMS Engineer- metro project
8vn76,"Software Engineer, BSP and System  (NC)"
83wlo,XN-Frontend  Engineer
8w2au,半導體製造業【Software Engineer (Manufacturing Systems)】D80/G85/G78
8w6ys,Senior Principal Testing Engineer
2zu2e,QA Engineer
8uftv,Board Design Engineer (Server Board EE)
8vazu,Robotics Hardware Design Engineer
8vxg8,網站營運與後端技術助理工程師（WordPress / Python / SEO）
8ttm4,AI工程師 (語言模型/預測模型/影像辨識/數據分析)
8b8bs,python工程師
8943y,數據工程師｜AI產業｜Python｜歡迎新鮮人與資深開發者
8ttei,軟體工程師 (Python / Django)
8vq68,Google 專案 | Python 開發工程師 | YouTube Lab (新店)
8u9pl,(新店) Python Developer | YouTube Lab
86yyz,Python 工程師 (擴編)
7ovbk,TV/STB-Python Developer (工作地點：新店)
8rcw1,【雲端系統部】Python工程師 (中和)
5572i,好好證券-後端工程師 Backend Engineer (熟 Python、RESTful API )
8r2lk,Python Engineer (工作地點: 新店)
7a7hl,Python軟體工程師 (Acoustics)(派駐海外)
7at7v,Smart Device Automation Developer - Python (工作地點：新店)
8tpxh,Silicon Test Engineer - Python (工作地點: 板橋)
43gvt,網站開發全端工程師 (Python)
7f9ff,Python軟體工程師
8qvc2,Software Developer-Scripts/Python(工作地點: 新店)
8lywq,(SLT) 自動化測試工程師/Python | 工作地點: 新北市
8t7f3,gChip Power Engineer (Python & Linux Shell Script) (工作地點：板橋)
8rip4,生成式AI 開發工程師(支援系統部)
8e1a0,資料工程師 Data Engineer_汐止
8v8wu,【深耕計畫辦公室】研究助理(醫品部)
8khew,Robot Simulation Engineer
8rc7d,資料科學家 (Data Scientist – Product-Oriented)
8khc2,AI system Engineer
8qpcu,(138-1)【台北軟體研發中心】- 車載系統品質測試驗證主管
8w8ag,業務自動化_約聘人員
8cam8,總公司-IT部門/數據分析及報表開發工程師
8ixn5,【電子商務部】初階後端工程師｜電商自動化 × Python × 系統優化潛力股 ( AI 自動化 / Django 系統架構 )
7kn6f,Python後端工程師-1
89sn1,<韌體工程師>物聯網無線模組產業
8thjv,RPA自動化工程師
8n1sc,AI事業 AI 工程師
8s6ao,BMC Engineer
8skw5,【德商DHL】HQ－Transport Data Analysis Specialist
7kwql,MIS程式設計師
69za2,T－Python 工程師_人才招募
8tn9u,選擇權策略交易系統開發工程師
89ndh,資料科學家 (Data Scientist – Solution Delivery)
8k3ea,全端程式設計師-73B30
8pxg4,測試工程師(台北-M11)
8w6pa,資料工程師
8ired,AI工程師
8ocyj,軟體工程師
8uh36,Software Engineer – Payment terminal (支付終端軟體工程師)
8ssu7,軟體系統整合驗證工程師 (Software System Integration Testing Quality Assurance)
8uuul,Server 高效能系統工程師(人才培訓計劃)
8vc3o,影像處理 / 圖形軟體工程師
8r6fl,(Sr.) Automation Software Engineer (資深)自動化軟體工程師_新店廠
88nmv,資料科學家 Data Scientist(大數據發展事業處)
8w045,【115年研發替代役】工業電腦/工業級主板-軟體工程師(新北)
7bs87,【S】軟體系統管理工程師
8p2lr,Automation Test Engineer/ SDET (自動化測試QA工程師)
3sgkd,雲端系統工程師
8u464,資深/中級 Java 工程師（AI 數據平台開發）
7w11k,【獵鷹】RD23008-研發韌體工程師 R&DFirmware Engineer【研替可】
802v4,"Lab Owner, Android Ecosystem and ITS Test Engineering (工作地點:板橋)"
8t7zj,"LLT_AI服務後端資深工程師/Leader (Backend Engineer, Python/Django/Flask/FastAPI)"
8nqpy,Senior QA Engineer
8uqyp,軟體研發工程師
8vg0y,助理工程師（研發部）
8qfjt,(18)【2025資訊轉型與創新】數據應用開發工程師
8v9sk,【歡迎新鮮人】DQA軟體測試工程師
8tb5h,遊戲數據分析 Game Data Analyst
8lmdw,LLT-Digital Twin Engineer
88gbx,(CEG) BMC Firmware Engineer
8v0pj,AI影像軟體工程師
7kokw,後端工程師
8qfji,(17)【2025資訊轉型與創新】數據應用開發主管
8kpm3,ROS2 自主移動技術軟體工程師
5p0dz,軟體研發工程師 (影像處理)
8sa9q,【台北】數據分析工程師
8k61u,營運專員 Operations Specialist
6vco8,軟體工程師
8uizt,軟體測試主管 Software QA Team Lead
6akif,AI軟體工程師
8uzmg,Omniverse 數位資產專員(Digital Asset Specialist - Omniverse)
7ni06,[SW-604] 系統開發工程師(後端)
8soqw,Software Engineer (Lab)
8v1d9,【資訊科技】OA程式設計師
8hzog,"AJ6-AI數位科技導入顧問(非業務職,協助內部同仁)"
81avq,(MSG) BMC Firmware Engineer
76ive,(NR14- ) Linux OS 軟體工程師/高級工程師--網路通訊事業群
8uqun,RF測試工程師
7eby6,資料工程師
8gx5n,韌體工程師_無經驗可(人才培訓)
8j4el,35540-軟體開發工程師
8qfgp,(14)【2025資訊轉型與創新】數據應用開發主管
8n5z5,後端工程師
8ux6w,知名美商 - gChip Silicon Test Engineer
734sx,幼兒園陪玩老師/遊戲程式設計老師(淡水)
890rl,RPA系統開發工程師
3nhir,韌體研發工程師 (Android APP Engineer)
7z55c,IT資料工程師(Data Engineer)
8oqay,LLT3-Intelligent Cloud & AI Systems Engineering
7vi6p,軟體研發替代役 (影像處理)
8ntvd,影像處理工程師
8ujq2,(研發部)後端工程師
6ds2z,[行政]企劃處/數據分析專員
8kgme,應用工程師(台北)(Automation ＆ System Innovation)(3)
79we1,大數據分析暨人工智慧開發工程師-智慧交通領域(IAD20)
7du5n,Full-Stack Engineer/全端工程師 (Data Science & AI Team)
7yqai,資訊工程師 （工程數據分析 、設備軟件應用）
8rv5n,生物資訊工程師
8qtem,ERP專員/助理
8kk3v,Data Center Switch 軟體開發工程師_汐止_00000
883dp,Backend Engineer
6jw66,【全球智慧製造】網站可靠性工程師 DevOps Engineer/SRE_新店
8swlp,AI應用架構專案管理師AI Application Architecture-營養與健康事業群
8e74p,資料工程師/後端工程師
8g83r,自動化軟體開發工程師
8vwyb,【土城廠】伺服器驗證/系統整合助理工程師
8ofn5,Manufacturing Testing Engineer(Hybrid)
81syq,RD - Algorithm SW Engineer ( Senior / Tech Lead )
8bnuk,【PowerUp!】FW測試工程師(中和-ENT) 雲端基礎設施系統與平台事業群
8rz91,軟體助理工程師
8rsob,FAE產品應用工程師-Storage
76ih4,Unreal Engine 遊戲引擎工程師 (工作地點：新北板橋)
8uh25,RD - Senior Software System Engineer
867fl,Firmware Validation Engineer
3ss4b,全端開發工程師
8qxr4,RD21835 系統整合工程師(Data Center Solution)
8vbxc,數據工程師
8p8fw,智慧製造_智能製造系統_軟體工程師(竹北/台中)
7eccs,RD24003-LabVIEW開發工程師 LabVIEW Engineer
8hnae,資深韌體/軟體 工程師
7v2ur,Sr. Software Test Engineer
8461d,Software Design Engineer_TC27400
87ps5,後端工程師
7abq4,Product Engineer(產品工程師)
7q6s9,【F】自動化設備FAE
8d5t3,《研發》軟體工程師(Software Engineer)
8vk5p,HTC實習專區 - Talent Solutions Developer Intern(HR Tech/AI/Data Analysis)
8ly90,量化交易運維助理（日間）
8vyoy,  AI 應用開發工程師
8vg1b,研發助理工程師
8cqnw,AI工程師(MCP RAG LLM)
8jhmd,軟體工程師(Visual / LiDAR SLAM)
79h9h,【擴編】≧雲端工程師≦  ~歡迎畢業新鮮人~
8f9wt,資安工程師
8ly9j,交易策略助理研究員（夜間）
8rtpk,Firmware Engineer (Build & Integration Specialist) - 板橋 (Req:20058)
8n9um,Technical Leader
8rt88,[研究]泌尿科/碩士級專任研究助理(資料AI工程師))
8pxgv,軟體工程師(台北)
748r7,Linux BSP Embedded Engineer (Nvidia Platform/Others)
7bsfh,軟體研發工程師 / Software Engineer – R&D
76p33,AI工程師(資訊部)
8peoa,AI工程師 (語言模型/預測模型/影像辨識/數據分析) ｜需具相關經驗
8oi8r,AI Server-軟體開發工程師(土城)_E事業群
45jho,生物資訊工程師
8vs67,資深軟體工程師/Senior SW Engineer
8u9kr,【軟體研發部】Software Developer
8ku3w,[集團] 後端工程師/專員
8ium1,ROS機器人開發工程師
7gt32,【台北】研發 - 全端工程師
7egx7,助理工程師
8ux61,知名美商Test Engineer
79zrr,助理工程師
8ub88,雲端開發工程師
7lleg,視覺助理工程師
7ggwg,Automation Test Engineer 自動化測試工程師 (地點：板橋/新店)
8rmu3,電機組-工程師
8b1ti,軟體工程師
8v19y,地面站系統工程師
6het0,Customer Fulfillment
8izv2, AI 演算法工程師（插入力波形分析 / 製造業 AI）
8mvtx,資訊工程師_土城區(N00)
83b29,SW-研發二處-SW(BSP)研發高級工程師
8v4ya,Process Engineer / 製程工程師
8vq47,C-AI 提示工程師
8o07k,資料服務部門主管_汐止
8vr37,Modem System Firmware Engineer
86pcj,路易莎咖啡 總公司-數據開發工程師
8l1gs,全端工程師
8w5x0,Firmware Engineer(Hybrid)
820nb,(REIGN)Facility Engineer-J02015
8saa6,(機器人)軟體高級工程師(土城)
8nyln,資料科學家 Data Science_汐止
87dt3,(DPE) Developer Program Engineer 軟體技術支援工程師  | 智慧家庭 | 工作地點: 新北市
65x2j,【獵鷹】PE24013-影像辨識軟體工程師 Image Recognition Software Engineer【研替可】
8835k,軟體部門主管/Software Director
8hif1,林口-系統開發工程師
8oc9p,Camera and Sensors Engineer for Drones
89g8s,系統工程師
8m13h,LabVIEW 應用工程師
8fj1p,資深資料科學家  Senior/Junior Data Scientist
4cdsi,Server遊戲軟體工程師
86sro,【實習生】經營支援部_軟體工程師助理
8vvuc,AI工程師
8quzc,AOI軟體工程師 (台北)
8m8ke,(E30-)高級工程師/技術副理--資訊處
8ac2g,自動化機構控制工程師 PLC程式控制
8qfcf,(11)【2025資訊轉型與創新】web應用系統資深開發工程師
8muw7,Senior Data Engineer
8o2ik,(136-1)【台北軟體研發中心】- 演算法開發工程師
7h0os,【JDS】Linux and SW Senior Engineer (Server & Storage-三重)
6h0z5,HPC AI 效能工程師(新北/高雄)
8hy50,【115年研發替代役】Digital CAD工程師-新店
8ckjw,Sr. FPGA Engineer_WLM  (地點:新店or部分遠端)
8vwxu,【土城廠】伺服器驗證/系統整合工程師
6non1,軟體開發工程師 (Switch Software Engineer - Diagnostics)
7ppks,AI Software Engineer (Junior/Senior)
8vq4a,C-AI工程師
8muvr,Data Engineer
8rax9,HQ－（Sr.） Digital-Transformation Technical Manager 數位轉型技術經理（汐止總部）
8bl7t,後端工程師
8riln,Software Engineer
8rzy8,光電發展處 演算法工程師
7zn06,tripool｜後端工程師－新北 (全遠端)｜旅遊新創
8oiaz,AI Server-EDA /演算法應用開發工程師(土城)_E事業群
74ta8,【F】自動化設備開發-軟體工程師(SW)
6wilv,Front-End Developer(經紀系統部)
6nzm3,系統開發工程師
7o9ho,成本分析工程師 - ETE
52mag,軟體工程師-台北
8qfj6,(16)【2025資訊轉型與創新】數據應用開發工程師
8pnwm,慣性導航工程師【近捷運站】
8iy9i,資料科學/深度學習工程師
8q8oc,數據工程師實習生｜AI應用開發｜雲端大數據實作
7ve30,Software Engineer (Hybrid)
3c03n,影像系統工程師
7jp7b,軟體測試工程師 – 影音編輯軟體
8qd1k,AI/LLM工程師
8lu6k,Mathematician Engineer 資深機率工程師
8sfz9,自走車感知系統工程師
8bp89,【數據部】法人投資數據產品經理 Investment Data Product Manager (JIRA664)
8tzqu,Firmware Engineer_BMC (Embedded/ 林口園區)_JR202509064
6z9qm,軟體工程師
8ofoc,AI軟體工程師
8ulyt,SW_BSP Engineer  (NVIDIA Jetson/ ARM Platforms)
8umtj,IoT軟體應用工程師 IoT SFAE
6qxhc,QA Engineer 測試品管工程師
7fywv,後端工程師(Python)
8v05w,【學期實習】雲端資料保護 AI 實習生(汐止/台北新生/新竹)
8fz4n,軟體開發實習生
6bicx,AI系統應用工程師
6gcl5,軟體研發工程師 (土城)
8djcc,System Engineer
81yfg,韌體工程師
8u8ek,SCM Automation Solutions Specialist
8dplw,SHPBU-AIOT Cam FW RD(土城)-E事業群
87ia5,研發高級工程師(Python)
86p53,資訊安全工程師-I13
8qfku,(20)【2025資訊轉型與創新】Web應用開發工程師
8lqk1,韌體應用工程師(台北-M03)
80ln6,【學期實習】自動化測試開發實習生(汐止)
8khea,機器人控制深度學習演算法開發工程師
7krmg,IoT物聯網工程師
8vowu,AMR AI 視覺辨識開發工程師
881xz,[AI智慧醫療]-AI 軟體助理工程師（僅開放學生實習）
8j10p,FAE工程師
8onpy,【2025新鮮人專區】測試助理工程師(中和/竹南)
5vnss,演算法工程師 (台北/新竹)(研發替代役可)
7bidz,系統開發工程師(資訊處)
8cmor,"LLT_AI服務後端工程師(Backend Engineer, Python/Django/Flask/FastAPI)"
8iafh,W_資深產測自動化軟體工程師
8ujq0,(研發部)平台工程師Platform Engineer
8580h,後端工程師
8q115,綠電規劃工程師【F】
8vjgk,【土城廠】設備軟體系統主管
8w8f6,115年研發替代役_系統研發工程師
8dxny,軟體測試工程師(Software Testing Engineer)
8vkgs,電腦視覺影像辨識工程師
8uyqe,(DQE)AI應用與測試工程師
8ts54,T01_【農業水資源與灌溉管理研究所】_碩士級研究專員-水資源、智慧灌溉、設施防災
82raw,軟體工程師
7xm8u,研發類-AI Algorithm Principal Engineer 人工智能演算法主任工程師(新店)
8p2v8,台北｜顧問  (股票代號:3570)
8v1an,助理工程師
8ihrv,數據分析師(車聯網)- F43
7hpkl,數據科學家(統計) Data Scientist(Statistician) (Data Science & AI Team)
8tigu,演算法工程師
8r7s9,Edge AI 系統開發工程師-R510
83pwo,Sr. Software Engineer
839mg,Linux 資深工程師
8sfun,Firmware Automation Test Engineer (Server BMC/BIOS/ROT)
7bl0d,AI/Big Data工程師(DTO)-Machine Learning Engineer
87vll,裝備開發組-智慧無人載具工程師
8sfyv,自走車感知系統工程師
8qflh,(22)【2025資訊轉型與創新】軟體開發工程師
8ugc8,《研發》系統整合測試主管(System Integration Testing Manager)
8l1gt,系統軟體工程師
7e376,服務系統規劃管理師 Asia Service System Planner (系統規劃)
5uwqy,機器學習工程師 ( Machine Learning Engineer )
8iy7p,AI演算法工程師
8nwqc,影像辨識工程師-Z01
76rkd,SRE 工程師 Site Reliability Engineer
8sso8,雲端工程師 (AI Agent)
870o4,Machine Learning Engineer 機器學習演算法工程師  | 歡迎研發替代役
8j867,軟體研發人員
8s9jg,DQE_BIOS 驗證工程師(Server)
7vmmw,【數據發展部】數據分析師
8sr49,AI 軟體工程師
8nphp,開發維運工程師(DevOps Engineer )
8r9a8,【軟體研發部】軟體研發工程師 (中和/竹南)
805rg,App 測試實習生 (QA intern)
8gf8t,裕隆集團關係企業-後端工程師(.NET)
7uhwq,Wi-Fi設備應用及測試工程師 ；FAE；Sales engineer
8ux64,Sr. SQA Engineer (Router) 路由器測試 (ID: 25006I)
8vlyr,FPGA Engineer
8q8xp,【AI】應用工程師 AI Application Engineer
8rpwn,(中和)Linux Kernel/BSP 軟體工程師
8b9zd,LabVIEW製程開發工程師
8ppey,AMR軟體工程師
8m7ay,(132-1)【台北軟體研發中心】- 系統整合工程師(應屆可)
81k17,(J00- ) 軟體工程師/高級工程師/技術副理/技術經理--環境與能源解決方案事業部
8uulm,嵌入式軟體PM/Sales
8nwto,感測數據分析工程師-Z02
8li1s,雲端及伺服器設計維護工程師-汐止
87vm6,SCM digital development project management
8im9q,Python 後端軟體工程師 (AI / AI Agent 應用)【研發處】
8nt4n,Senior Software Engineer
6hv7d,數據分析師
8rom4,(139-1)【台北軟體研發中心】- LLM生成式AI資深工程師
8lhtm,軟體工程師
8vb2s,AICore App 問題鑑別分類工程師 (板橋) AICore Triage Engr.
85y9y,客戶成功經理
7jt71,網路工程師/FAE工程師
8sfy2,機器人系統工程師
6nps6,嵌入式系統開發工程師
8ug15,【FP】Partner Engineer
75zso,機器學習工程師(電腦視覺)
8vycr,2D/3D電腦視覺工程師
8s00u,光電發展處   AI影像處理工程師
8s4s3,[台北]軟體工程師
8qfsf,數據工程師-政金部(PS170)
7e9wl,後端工程師
83ucn,後端工程師(CPD-X)
8rvj0,好好證券-前端程式工程師 FrontEnd Engineer
7kb88,電動車軟體測試開發工程師(自動化測試)-F20
8ljvi,AI/Big Data工程師(DTO)-Generative AI ENgineer
70mim,【數據發展部】助理數據分析師－產品分析中心
83y5p,軟體工程師 Software Engineer
7so59,軟體工程師(NPI)-F12
7khs0,韌體開發工程師
8ky57,SW_軟體工程師(EP)
8ku3m,[集團] 流程優化與數據分析專員
8pmqv,資深Web開發工程師(土城)_S
8saan,(機器人)系統高級工程師(土城)
6xn40,軟體工程師
8otb6,LLM工程師
7tpv7,測試工程師/測試助理工程師 (應屆畢業生、無經驗可)
8tlim,Software Developer (C++) (地點：板橋)
7n20l,BIOS 韌體研發工程師
8w31a,IT Team_IT System Engineer_IT系統工程師 (台北)
8soyg,專案經理-政府專案領域(PS170)
87ijv,研發資深工程師(Python)
7z9n4,[台灣HQ] 資訊科技與商業智慧 專員
83v28,機器人系統工程師(FAE)
8vnw1,CAD工程師(AI driven implementation)-新店
60m8d,後端工程師(研發替代役可)
8vv63,115年度研發替代役 -【AI】應用工程師 AI Application Engineer
8sdt9,Software Engineer(工程師/主管)
78g0k,【博奕韌體研發部】韌體研發資深工程師
8s6sv,ERP工程師
8v21x,雲端架構工程師
7icmi,機器人機電整合工程師（電控、C#、C++)
8q8ng,後端工程師實習生｜.NET｜C#｜新創AI產業｜歡迎新鮮人
8brfo,PreSales - SaaS
7l0x7,Back-End Developer(經紀系統部)
8nius,0007_數據工程師(資訊中心)
6nof8,FAE 技術支援工程師 - 全球市場 (FAE Engineer - Global Market)
7m5sl,後端工程師｜.NET｜C#｜新創｜AI資訊產業｜歡迎新鮮人與資深開發者
89c5m,雲端軟體開發技術主任
8fgyn,AI_工讀生
8okex,AI/機器學習工程師
8san7,Software Engineer
8lfsi,軟體工程師-汐止
8bvhf,軟體開發工程師 Python 自動控制
8gxy9,後端雲端開發工程師
8n926,AI工程師
875gi,I95 維運工程師(可遠端工作)
8v84m,LiDAR Engineer
6k86q,韌體工程師(板橋/新竹)
8cr2p,Panasonic_自動化設計整合工程師
8tj0e,資料庫暨雲數據管理工程師
8w3rx,Oracle資料庫管理師-政金部(PS180)
8jfw6,數位資訊軟體工程師
8ba2i,生醫演算法工程師
75zsq,演算法工程師(電腦視覺開發)
4z0gy,[管理職]Full Stack Developer (全端工程師)
7danj,數據科學家Data Scientist (Data Science & AI Team)
7ch89,5G網路設備應用工程師; FAE ; 通信設備應用工程師
8o3fh,SQA Engineer (Wireless) 無線通訊 (ID: 25006J)
8vljm,【RD】RD Supervisor/Associate Manager
7so5b,硬體工程師(NPI)-F13
8dkps,軟韌體研發工程師 Software / Firmware Development  Engineer
8onu2,【2025新鮮人專區】軟體研發助理工程師
8w3b1,前端工程師 Frontend Engineer ( Contract )
8qfif,(15)【2025資訊轉型與創新】數據應用開發工程師
81zg1,軟體工程師
8se6h,數據部主管
6bbm5,語音與音訊演算法工程師 (Speech and Audio Algorithm Engineer)_台北
6qaxx,【G】測試軟體開發工程師
6im29,【擴編】資深系統工程師
4g48h,RD-軟體工程師(土城)-E事業群
7xcug,軟韌體測試工程師 (SQA Testing Engineer)
8thjn,【學期實習】Software Engineer - Deep Learning and Computer Vision (4~6個月)
8uume,SW-研發二處-光學影像演算法調校工程師
8nzcs,CAD Engineer(台北00311)
8w62d,IT Team_IT System Engineer_IT系統工程師 (新竹)
7ixnp,資深K8S軟體開發
8i6z2,測試程式開發工程師
7zdxi,【醫療設備 醫療電腦】生技工程師
7b9o3,AI演算法工程師 (LLM & NLP Focus)
64k6b,AI 軟體工程師
8rsd9,台灣大哥大集團-資料數據分析師
8nc0x,資深後端工程師
8oxup,助理工程師
89i21,(DeepQ)User Experience Software Engineer 使用者經驗軟體工程師-DQ000001
8w1dt,SW QA Engineer (約聘半年) (請至連結投遞中英文履歷)
8ttvr,【總公司】Curves_數據分析工程師
70tf5,【全球智慧製造】資料科學工程師 Data Scientist
7dhdp,（1317）自動化設備電控工程師
8oia7,AI Server-BMC Engineer(土城)
7r41b,【F】BSP 軟體工程師 (土城)
8u99b,數據分析實習生
87nbi,Server測試軟體開發工程師 _汐止_06413
7qmnr,韌體工程師(水冷)
8uhqh,AI PM－工作地點：苗栗/汐止/海外－總經理室
70ke4,AOI機器視覺研發工程師
8vopu,AI Engineer
8r8gd,AI資訊管理師
7945e,【韌體研發部】BIOS 研發
7veol,機器人軟體測試工程師
42ipc,研發工程師
8vmam,DevOps Lead / Sr. Engineer
8m247,軟體研發工程師(三重)
8vb2q,AICore App 問題鑑別分類工程師 (新店) AICore Triage Engr.
8lafv,軟體工程師(AI)
8abe0,台股量化交易研究員
8ucmm,【軟體研發部】AI Integration Engineer
7shty,WPF 軟體工程師
8ba8o,軟體產品經理 (PM)
7dvqf,自動化工程師
8v81e,機器人系統開發工程師
8ots6,sw engineer - linux application
7du3k,機器學習工程師 AI/ML Engineer(Data Science & AI Team)
3e1bl,HPC Storage 軟體工程師(新北/高雄)
8urzr,AI Application Developer  (工作地點: 新店)
3rw24,(Embedded Linux) Firmware Engineer <SCM-BMC>
88rma,影像物件偵測工程師
88ufc,RPA系統開發維護工程師
8rtqm,CloudOps Engineer (Modern Infrastructure & AI-Driven Development) - 板橋 (Req:20063)
6km6y,資料庫管理師-政府暨企業應用領域(PS250)
8w81t,永續分析師（Sustainability Analyst）
8u8d4,網站工程師
8homz,(Senior) Design Validation Test Engineer
8u7jg,AI/LLM整合工程師｜AI Integration Engineer (新事業部)
8nkg0,技術PM/SA(擴編招募中)
7w16n,RD23003-硬體研發工程師 R&D Hardware Design Engineer.(研替/應屆可)
8febr,交易員(計量交易部)
8saav,(機器人)系統主任工程師(土城)
6zyrd,系統整合測試工程師
8ssnc,雲端工程師(GWS)
8sx4v,Sensor validation engineer 驗證工程師  | 穿戴裝置 | 工作地點: 新北市
81o9e,IC 應用工程師 ( 伺服器及交換機 )
8o5m5,E154 系統管理工程師
8vopw,FAE應用工程師
8tquj,CAD Engineer(Physical Design & Analog)-新店/竹北
8abe8,演算法/計量交易 工程師
6ay95,【SW】I-軟體開發工程師
8vll4,Diagnostic軟體開發主管
8nsoo,軟體系統維護工程師
8vbjl,QA Engineer (User Management / Cluster Solution)
8t97q,資安測試工程師
7o3u5,機器人應用軟體開發工程師(APPSW)
8bel3,BIOS工程師(SDD實習)
8r8pu,Silicon Validation Engineer （工作地點: 板橋 )
7kto1,資深伺服器(遊戲)開發工程師
8uimk,日內交易員（Day Trader）
8w2gy,AI工程師-10510ZBL03
8pmsl,智慧城市軟體開發經理(經理、資深經理)土城_S
6d35u,軟體工程師
8m2l9,會計專員
2qkpc,研發工程師/助理工程師【中和】
8w84a,"Software Engineer, Fuchsia Performance"
8vtyv,封裝測試工程師 (紅樹林)
83onr,資深全端程式設計師
298hf,AOI影像演算法工程師
6n9f8,電子工程師 - 新北
8nec6,W_AI應用開發軟體工程師
8t2e9,FPGA Engineer – Camera & Robotics Systems
8ht4m,中華電信子公司-客服系統工程師-E
8umcc,➤ 軟體測試（Software Quality Assurance）｜職缺一覽
88p31,Full Stack Engineer 全端工程師
8ty97,助理工程師(軟體類)
8e6sq,資料分析工程師
7feys,FAE/技術支援工程師
8v80z,AMR軟體研發工程師（多機）
8v9mp,效能測試工程師_1304
7n2e2,品保工程師及主管
8visk,全端工程師
7o52w,【數據發展部】數據分析師 (內容開發與經營分析)
8v38l,資深技術主管(TechnicalDirector)
8w4wh,Lab Engineer  ( 工作地點：新店/板橋）
7uqyj,電動車軟體工程師(Rust)-F16
8mat1,AI前端軟體整合工程師_7877
8s5hv,QA/Automation Test Engineer (新竹/新北)
51mwy,【數據部】財經數據規劃師 Financial Data Planner (JIRA424)
8chec,IT-網路管理(資深)工程師 (工作地：新北土城)
89mjj,【鴻海研究院】離子阱實驗室研究員
764iu,雲端服務工程師Cloud Engineer
8i1fd,MIS工程師｜AI產業｜資訊管理專員｜新創團隊歡迎新鮮人
8u0bv,助理工程師 / 網站開發
8tuhl,<外商軟體及消費性電子產品公司> Data Analyst 數據分析師<派遣職>105IW
8utz9,AI Agent Presale-新北產業園區
86ita,光學工程師
8vt8u,BSP 技術支援工程師
79lyf,技術支援工程師 (產品整合 Shell Scripts)
8v6wd,人工智慧語言模型工程師
8gwmj,研發_軟體高級工程師(QT/C#)(土城廠)
87nw2,驗證助理工程師_Z009
8qssf,軟體工程師Software Engineer
8tb5y,RD 工程師
77prd,後端/APP程式設計師
8k28p,後台軟體工程師
