_id,description
8uh36,問題追蹤處理(Bug tracking)
8uh36,軟體程式設計
8r6fl,光學電子整合開發
8r6fl,軟體程式設計
8r6fl,軟體工程系統開發
8r6fl,資料庫程式設計
8r6fl,系統架構規劃
8r6fl,資料庫軟體應用
7eby6,資料庫系統管理維護
7eby6,資料庫程式設計
7eby6,資料庫軟體應用
8e74p,軟體工程系統開發
8e74p,資料庫軟體應用
8e74p,資料庫程式設計
8e74p,資料庫系統管理維護
8e74p,軟體程式設計
8rt88,數據分析
8rt88,AI
8rt88,資料庫系統管理維護
8rt88,資料庫程式設計
7bsfh,軟體程式設計
7bsfh,Machine Learning
8o07k,系統架構規劃
8o07k,系統整合分析
8nyln,資料庫軟體應用
8nyln,資料庫程式設計
8nyln,資料庫系統管理維護
8nyln,軟體程式設計
8nyln,系統整合分析
8nyln,系統架構規劃
6non1,功能測試(function test)
6non1,軟體程式設計
6non1,網路程式設計
6non1,軟體工程系統開發
6non1,硬體整合測試
6non1,壓力測試(stress test)
8iy9i,深度學習
8iy9i,AI
8iy9i,演算法設計
7fywv,軟體工程系統開發
7fywv,軟體程式設計
7fywv,網路程式設計
8cmor,軟體程式設計
8cmor,機器學習
8cmor,深度學習
8cmor,AI
8cmor,生成式AI
83y5p,軟體工程系統開發
83y5p,軟體程式設計
8san7,軟體程式設計
8bvhf,軟體工程系統開發
8bvhf,軟體程式設計
8bvhf,網路程式設計
8tj0e,資料庫系統管理維護
8tj0e,資料庫軟體應用
8tj0e,資料庫程式設計
8tj0e,軟體程式設計
8tj0e,結構化程式設計
8tj0e,系統架構規劃
8tj0e,伺服器網站管理維護
8tj0e,系統整合分析
8rsd9,統計軟體操作
8rsd9,數據分析
70tf5,Machine Learning
6km6y,結構化程式設計
6km6y,資料庫系統管理維護
8e6sq,功能測試(function test)
8e6sq,問題追蹤處理(Bug tracking)
8e6sq,軟體整合測試
8e6sq,測試環境建置規劃
8e6sq,測試計劃及測試報告書撰寫
8e6sq,演算法設計
8qssf,軟體程式設計
8t166,軟體工程系統開發
8t166,韌體工程開發
8t166,軟體程式設計
5dbi6,作業系統基本操作
5dbi6,資料庫系統管理維護
5dbi6,資料庫程式設計
5dbi6,資料庫軟體應用
7o7fr,軟體程式設計
7o7fr,網路程式設計
7o7fr,資料庫程式設計
7o7fr,資料庫軟體應用
58xv4,功能測試(function test)
58xv4,軟體整合測試
58xv4,測試環境建置規劃
8t2it,軟體程式設計
8t2it,資料庫程式設計
8t2it,軟體工程系統開發
817gq,軟體工程系統開發
817gq,軟體程式設計
7gotd,資料庫系統管理維護
7gotd,資料庫軟體應用
8jaxj,資料庫系統管理維護
83cbr,作業系統基本操作
83cbr,系統架構規劃
83cbr,系統維護操作
83cbr,資料庫系統管理維護
83cbr,資料庫程式設計
83cbr,資料庫軟體應用
740gc,行政事務處理
740gc,文件或資料輸入建檔處理
740gc,文件檔案資料處理、轉換及整合工作
77puv,簡報軟體操作
77puv,系統整合分析
77puv,專案管理軟體操作
77puv,流程圖軟體操作
77puv,文書處理軟體操作
77puv,系統架構規劃與維護
77puv,企業資源規劃管理(ERP)
77puv,資料庫系統管理維護
77puv,測試計劃及測試報告書撰寫
77puv,壓力測試(stress test)
77puv,軟體整合測試
77puv,問題追蹤處理(Bug tracking)
77puv,使用者測試(Usability test)
77puv,功能測試(function test)
6sdbn,軟體工程系統開發
6sdbn,資料庫程式設計
8q6l5,文件或資料輸入建檔處理
8q6l5,文件檔案資料處理、轉換及整合工作
